naziv,opis,datum_od,stevilo,sifra_prizorisca,cluster_pca,center_distance_pca,cluster_tsne,center_distance_tsne
K4 Live : Doša x Vazz,liv oder zavzeti poljanski rimoklepač rap konec doš slovenski hip hop scena predstaviti dvojec deuca ustanoviti skupaj anže kacafura prvič dueta pojav slovenski hip hop kompilacija fiv minutes fama narodov blagor komad dost mama skaldba priromati mednaroden hip hop kompilacija speaking tongues deuca zadnjič pojaviti skupaj kompilacija lublana podtalen sodelovati takrat mali manj znan zlatek doš nato sodelovati večina pomemben ime domač rapa scena nikolovski klemen klemen let ustanoviti založba datura let zatem izdati dolgometražec mementa mora odmevati znan rima fuknt sredinec zrak skupaj naca jordan bass bmd anža metoda breskvara boben sestavljati delen banda slednji lahek razkazovati oktober klet vazz vodilen rimoklepač mlad generacija suveren izraz piliti številen freestyti tekmovanje open mic prednastop prvenec individuum izpljuniti lani pozimi jesen prihajati plat naslovljen jacoba ljubljančan nastop ponos nastopanje doš družiti pogled metropola ljubljana undergrounda klub kersnikov ljubljana vstopnina entranec predprodaja olaiic vhod infa infa garderoba lost founda gmailc,2019-10-10 20:00:00,538,126700024052347.0,4,0.04149021023214534,1,3.504178850533907
TRAP IST TOT 2.0,malign glasba vedno vztrajati razprodan premiera klik bunta leto izkazati svojevrsten prelomnica odvijanje domač mejnopopularen glasba ponoven spomniti preminul družben žanr nikoli obstajati zazreti eksistenca potomstvo tokraten spomladanski proslava prihajati opomnik trenuten zatišje lokalen klubski noviteta mali panek plesen glasba zlomljen srce liv retfatlanta osijek dje lineup cltr bojler yngfirefly dvs zvest izviren logika dogodek tokrat ljubljanski publika premieren predstaviti mlad emotivca osjek prvenec uspel postati ljub upandcoming izvajalec uveljaviti srbski turbofolk liga obenem pobratiti konstruktiven pohvala relevanten hrvaški glasben recenzent obskuren objava youtub zadnji let vriniti regionalen headliner razprodan dvorana trending streaming platformv slog balkanski genz pandan kidcudij dober let razvijati konceptualen komad patos vokati soočati derivati funek rap bje kombinirati vanzemaljski sintetizator psihedeličen progresija delovati ustanoven član pseudolejbsti redfatlanta skupina prijateljev dislociran slavonija družiti glasben eksperiment slednji številen gostovanje najbolj profilirati massiti savaga spremljati tokrat tokraten pogreben slavje obenem uraden comebacka rezident dogodek leto trajajoč performativen hiatus vračati nov glasba brutalen interneti senzacija introvertiran spinoff izdaja hrvaški producent sha ljubljanski avantgarden interesen skupina obračati bolj elektronski zvok koncert kaniti konsistenten prelet vrhunec dosedanji opus popolnost izvesti nov kompozicija izdaja obljubljen sam dogodek večer razigran otvoriti yngfirefly mlad odrešitelj štajerski posthiphop produkcija znan zvočen opremljevalec liričen eskapadati dvojec oygn uraden after program pripadel dvsje siv eminenec lokalen klubski srenje kombinacija osrednji person plesen žanrski transgresija domač flor zmeraj mlad dama cltr vstopnina earlybird sax pub reden predprodaja waysax pub gati hala dogodek dan dogodek cgp shoutouti matija medved max obož,2020-04-03 22:00:00,358,356008681090989.0,1,0.0773096187499914,1,3.5470482851640353
"Matter (support by Semch, Necropsi, Reps, Lazar)",matter matter kamniški trojec edinstven sodoben ant raperski slog postapokaliptičen boybanda meja ironija abstrakten beseden igra nesmiseln domislica konkreten družben angažmajati zvok kamniški gora abstrakten zmeda oblak rapa rapa mrk flow matter dvoživka živeti življenje čist pop zapleten podzemlje lucidnost naključen zmeda kamnikfoličen lokalnost abstrakten poezija slovenski raper družiti izključen dejstvo pogost poseči medij videospot jasen stilski pečat povezava youtuba support semch dje necrops reps lazar vstopnina predprodaja eura dan koncert eura,2020-02-29 21:00:00,504,334501009947618.0,5,0.050020276407119736,1,3.6306571964883143
Rap VS Poezija = Drill & Masayah VS dr. Igor Saksida,cenjen pefovec pefovka pripravljen pravi liričen spektakel pripravljati koncert drill masaya igor saksiti rapper drill let steber obalen hip hop scena bolj uveljvalj drugje slovenija imeti sola album stil seči klasičen boombap plata nuklearen zima tramontan beseda trap zadnji izdan album ribolov dinamit zadnji let nanizati sodelovanje pop leo sirka reperski scena emkej mrigz ghet kratek izdati singel bolan doktor prihajajoč album peter verjetneje izid naslednji leto masaya rapperek ankaran hip hop ukvarjati petje igranje kitara mentor bolan doktor drill nastop razen oder slovenija izdati singla pust bla sola album lahek pričakovati naslednji leto igor saksid profesor mladinski pedagoški fakulteta koper ljubljana prost čas velik privrženec rap podpornik slovenski hip hop scena sam velik ljubitelj poezija ustvarjati nastop trkaj pravi kuhati drill masaya javen znan whati deal know drill,2019-12-11 20:00:00,354,551779861642881.0,1,0.04567944018841102,1,4.410145327986772
La Noche Caliente / Edicion De Amor,letos praznovati dan zaljubljenec vroč ritem noch calient mavrica karibski zvok premešan hip hop radijski pop reggeton sals bachati latinski vibracija ulica miamio new yorek lajati večen klasik rhyth night bailanda vamos play latinski bad boys shakira rickyje gospa lopeza soboten jutro zapeljati brat dvojček dean mik dean microfona dje dragon dober namig glasben želja dobiti poslušanje oddaja hor feliza radio salomona nasvet obisk šanek naročiti flaming verjeti dovolj klub squara kongresen trg infa miza,2020-02-14 23:00:00,210,109340347105959.0,3,0.06523735258126082,1,4.520827380769063
"123 Raps VOL 2. (Mrigz'n'Ghet, Fankadelik, Mirko and Comp.)",glasben društvo raps vol ponoven poletje posloviti hiphop stil oder massiv prihajati kranje hiter jezik slovenski mikrofon imeti obširen paleta sodelovanje izdan projekt prvič lahek slišati kranjski mixtape kjer ostal ambasador takraten kranjski scena večinoma ustvarjati srbohrvaščina angleščina producent robs večkrat oder lahek videti haris pilton mali izvedba sedaj izdati album mica creat nato sam imeti paleta videospot lahek pogledati youtube sodelovanje gravity medio kranjski rok kadoič mirka grozny mirka vorkapić raper atiti dejanski borec ring zdaj postati mirka grozny nov plošča afera majda holce najbolj hit šmorna remix kjer trgati beseda zlatek doša ostal vroč ime slovenski scena prvič tržič mirka grozny načitan raper pridiga klasičen rapa plat afera majda holce pogost ukvarjati hiphop battles avtopoetika referenca slava hiphop pluralen širina slava jezik poseben sramovati zavezanost tradicija presegati obenem znotraj raztezati slovenski pol urban središče podgurski dolenjski vas oštarija vseeno grozny zgodnji ntok dvig ruralen mrak okolje potopljen opevati legenda komičnost nikjer zavrniti mih šalehar kmet taborišče brutalen prežati pogost očiten napaka čefura skrivati obstoj besedilo spajati svetoven vojen spajajoč mesten podeželski slovenski čefurski zbliževanje zapleten poln smeh solza strah žurek hiphop sila osišče soočati razlika znati kazati problem zapadati defetizem hiphop hkrati kultura humor poln zaživeti prazen ciničen način življenje svojstven metafizik tarpa semch lazar frontiza rapsti ekipa najprej oder kranjski mcje semch supporter lazar semchov epje prihajati semchlajf nato oder zavzeti majka tržič tarpet paleta mešan komado album raps miseln teater bolj zanimiv mešalka gramofon družba delati tjuš dje danaj fant vedno domač tla pripravlati presenečenje majka poprijeti mrigz anda ghet najbolj uigrati dvojec slovenski hiphop prihajati glaven središče vrelišče domač rap velenje mrigz ghet let postreči paket benger mrigz ghet hitz član razširjen družina velebor snajp balkon bang radio mriga najprej voditelj radijski oddaja hip hop vizija nato dje mali raper hip hop dogodek rap prebiti led let reprazent slediti album poznati štrleti komad šak zrak king nered sok prasec vedeti prelomen let izšel mrigz ghet hitz zgoditi sodelovanje zlatek emkej šmorna rmx tekoche ker album ghet veljati dober slovenski album spleten portalo balkan hip hop let hip hop album let let video dober momec mriga gostovati nemir prejeti nagrada mtv adrio skupina velebor emkej mriga ghet mit izdati album božji gamada izstopati singla lifting mesto točka rtv zaden komad božji gamada video lahk znajti lestvica točka rtv slediti odmeven sodelovanje trkati nipka emkej frenkio general odreti deliti legenda onyx tang clan mop das efx let skrb radio oza dogodek cel slovenija domač hip hop dje nastopiti klub festival dežela raper pravtak obstajati oder slovenija repati krivec velik hip hop dogodek hip hop reunion velenje festival kunigunda ghet ghet mca vedno zabaven gledati oder zagotovo pobrati dober for ameriški nastopanje let mrigot izdati mrigz nghet hitz nato preseliti ljubljana kjer povezati ballau skupaj izdati album ghet balla nato izdati sola album velik hitič blok snajper letos izdati skupen album naslov gorenjski plaža prvič paleta hito album lina dje showcas gengst grega reps makedoner esey massiv lies urban scena showcas mirka grozny dje danaj bagor mrigz nghet karta dan dogodek zvedti,2019-09-14 18:00:00,378,312072112299316.0,1,0.029309050420612517,1,4.5227763603285025
La Noche Caliente / Numero Dos,ready ponovitev najbolj strasten zabava klub squara noch calient mavrica karibski zvok premešan hip hop radijski pop reggeton sals bachati latinski vibracija ulica miamio new yorek lajati večen klasik rhyth night bailanda vamos play latinski bad boys shakira rickyje gospa lopeza soboten jutro zapeljati brat dvojček dean mik dean microfona dje dragon dober namig glasben želja dobiti poslušanje oddaja hor feliza radio salomona nasvet obisk šanek naročiti flaming verjeti dovolj klub squara kongresen trg infa miza,2020-01-17 23:00:00,229,109340347105959.0,3,0.04989880237572719,1,4.526051941976846
La Noche Caliente,ready ponovitev najbolj strasten zabava klub squara noch calient mavrica karibski zvok premešan hip hop radijski pop reggeton sals bachati latinski vibracija ulica miamio new yorek lajati večen klasik rhyth night bailanda vamos play latinski bad boys shakira rickyje gospa lopeza soboten jutro zapeljati brat dvojček dean mik dean microfona dje dragon dober namig glasben želja dobiti poslušanje oddaja hor feliza radio salomona nasvet obisk šanek naročiti flaming verjeti dovolj polnoč zastonj vstop klub squara kongresen trg infa miza,2020-03-13 23:00:00,186,109340347105959.0,3,0.03877601845036068,1,4.527587154852284
MC Members feat. Everything Goes - PET 7/2/20,ftrgancija vrač dje ekipa poskrbeti zadihati komad prijatelj metelkov everything goes voziti punka rocka metati noreti zjutraj karaok vmes bit sindikalen cena pijača vstop nor žurka mogoč članski izkaznica imeti izgubiti lahek dobiti dan šanek mcje dan dogodek potem zrihtati dom pozabiti stati mcje medtem noter zabavati fajna amen kamen,2020-02-07 18:00:00,239,615833088558835.0,0,0.061293013618498246,1,4.5518098059654495
MC Members feat. Everything Goes - SOB 5/10/19,ftrgancija dje ekipa tokrat poskrbeti zadihati komad prijatelj metelkov everything goes odpičen žurer žila teči alternativen kri štajerski poseben voziti punka rocka metati topel priporočati obleči pretopel karaok vmes bit sindikalen cena pijača vstop nor žurka mogoč članski izkaznica imeti izgubiti lahek dobiti dan šanek mcje dan dogodek potem zrihtati dom pozabiti stati mcje medtem noter zabavati fajna amen kamen,2019-10-05 18:00:00,239,615833088558835.0,0,0.059543496060709654,1,4.553426006950252
